"ROERh1","ROERh2","ROERh3","ROERh4","ROESo1","ROESo2","ROESo3","ROESo4","ROFRh1","ROFRh2","ROFRh3","ROFRh4","ROFSo1","ROFSo2","ROFSo4","RONRh1","RONRh2","RONRh3","RONRh4","RONSo1","RONSo3","RONSo4"
0,0,0,0,0,0,0,0,71,10,58,101,11,9,55,46,25,86,13,13,43,27
147,121,45,0,117,0,88,0,0,0,0,12,0,0,0,0,0,0,0,13,23,0
0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,49,59,134,129,5,28,23,21,30,19,0,36,23
0,0,0,0,0,0,0,0,0,392,0,0,0,168,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,37,3,5,472,11,24,0,0,0,0,0,0,0
0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,268,259,0,0,0,0
13,54,14,11,228,29,45,63,0,8,0,0,0,50,37,0,0,0,0,0,0,0
136,16,14,106,192,15,0,37,0,0,0,0,0,0,0,0,0,0,0,20,15,0
83,47,21,48,200,32,24,47,6,22,0,5,5,5,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,508,41,0
0,63,42,0,54,80,232,19,2,0,5,44,0,0,0,9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,71,205,161,0,65,0,23,0,0,0,0,0
7,32,8,32,29,6,14,20,13,0,6,0,8,7,10,0,0,0,0,192,115,42
0,0,0,0,0,0,13,0,502,0,6,0,16,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,86,333,62,0,0,59,0,0,0,0,0,0,0
226,115,30,33,84,7,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,267,0,0,32,5,0,186,21,0,0,0,0,19,4
16,8,6,10,0,0,6,0,0,212,0,72,0,60,126,3,6,0,0,3,0,0
0,0,0,0,6,32,0,28,0,0,461,0,0,0,0,0,0,0,0,0,0,0
77,132,50,0,137,33,48,7,10,0,7,0,4,0,0,9,0,0,0,0,9,0
46,34,174,11,135,32,42,15,0,0,0,6,0,0,13,0,0,0,0,5,0,9
0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0
18,250,6,149,0,36,20,16,0,14,0,0,0,8,0,0,0,0,0,0,0,0
43,26,69,224,30,19,46,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,0,0,0,413,72,0,0,0,0,0,0,0
8,43,22,7,26,10,63,15,0,5,0,44,0,3,45,118,0,10,0,14,73,0
0,0,0,0,0,0,0,0,0,0,356,147,0,0,0,0,0,0,0,0,0,0
0,80,81,0,0,47,142,0,0,0,0,122,0,6,0,20,0,0,0,0,0,0
0,0,9,8,41,0,35,185,11,10,0,31,0,0,149,0,0,0,0,0,10,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,348,50,83
0,74,45,0,63,57,212,6,0,0,5,6,0,0,0,15,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,344,0,0,0,136,0,0,0,0,0,0,0,0
0,0,0,0,0,0,171,59,0,0,249,0,0,0,0,0,0,0,0,0,0,0
20,16,0,50,31,21,44,21,0,0,0,14,0,0,0,10,0,0,0,118,93,38
0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,0,0,0,0,0,0,6,0,3,9,21,3,0,11,0,229,100,86
67,78,14,15,26,11,29,0,0,32,10,82,0,0,27,0,0,78,0,0,0,0
0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,22,16,113,78,225
0,0,0,0,0,0,0,0,15,0,0,223,0,22,179,0,0,0,0,11,10,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,135,0
44,27,103,44,29,20,42,20,0,6,5,10,0,4,0,6,9,39,0,9,32,14
0,0,0,0,0,26,0,0,63,67,33,51,0,0,87,0,0,20,0,62,28,23
0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,442,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,110,73,251
99,7,15,55,23,32,41,26,27,8,9,38,6,4,6,0,54,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0
52,9,153,10,97,0,51,5,0,0,4,0,0,0,0,5,0,11,8,9,21,10
17,25,87,81,39,31,46,63,0,10,6,18,0,0,14,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,423,0,0
4,5,35,46,7,16,10,7,6,0,0,0,0,0,0,6,172,19,68,0,8,14
0,0,0,8,0,0,0,0,0,37,0,14,0,33,9,37,95,61,0,48,47,33
148,108,0,82,0,0,0,0,0,57,0,0,25,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,393
0,0,0,0,0,0,0,0,26,0,134,107,0,0,36,0,0,0,0,43,42,24
10,0,0,0,4,6,3,0,5,14,33,214,39,36,46,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,68,0,0,37,252,25,27,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,15,389,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,208,0,13,0,23,0,0,149,0,0,0,0,0,0,0
129,50,9,0,44,10,126,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
66,0,25,0,160,46,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,18,21,0,6,10,16,34,8,46,27,32,33,13,50,0,0,0,0,0,12,0
80,61,41,18,120,26,29,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,8,4,0,14,0,6,0,0,8,0,61,71,33,26,49,90
0,0,0,0,0,0,0,0,0,7,9,0,0,0,17,0,0,0,0,352,12,0
0,28,23,0,69,40,119,0,0,3,0,56,0,0,50,8,0,0,0,0,0,0
58,60,0,10,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,22,21,50,26,0,25,29,20,12,6,75,8,0,0,0,0,0,0,53,34,0
0,91,66,0,0,28,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,300,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
31,17,0,0,302,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,358,25,0,0,0,0,0,0,0
0,0,0,13,0,0,12,15,11,36,27,8,15,25,27,0,0,0,0,79,77,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0
0,0,0,13,0,0,0,0,0,0,0,0,33,6,19,0,0,0,0,223,43,37
64,21,51,59,109,20,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,344,14,0
12,29,160,38,53,0,64,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,249,0,8,0,9,0,0,0,0,46,0,7,47,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,51,0,0,315,0,0,0,0,0,0,0
9,0,18,8,36,0,40,19,0,11,5,0,0,0,10,21,26,33,0,14,97,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,109,190
21,71,0,0,5,0,18,32,0,34,0,0,174,0,0,0,0,0,0,0,0,0
14,0,13,0,0,0,20,0,0,8,0,0,291,8,0,0,0,0,0,0,0,0
3,0,0,24,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,26,46,64,49,34,63,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
0,0,3,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,39,10,30,122,15,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,46,0,90,21,0,11,0,0,0,0,0,167,0,11,0,0,0,0,0,0
177,13,0,0,0,19,29,14,2,0,0,3,80,0,6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,71,24,19,0,0,0,15,0,119,0,29,0,45,21
0,0,0,0,11,4,12,12,36,0,0,52,0,0,0,3,16,60,8,14,81,32
0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,38,60,102,19,20,52,31
0,0,0,0,0,0,0,0,0,20,0,0,0,12,12,249,0,19,0,11,16,0
0,0,0,0,0,0,0,0,0,0,4,134,12,62,102,0,0,0,0,0,0,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,54,107
0,0,0,0,0,0,0,0,0,184,0,150,0,0,0,0,0,0,0,0,0,0
24,4,0,37,0,4,0,0,0,0,0,12,0,0,176,0,10,10,0,12,0,44
0,0,0,4,3,0,0,0,0,262,0,56,8,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,224,40,38
0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,11,127,68,7,17,54,31
44,52,42,85,52,0,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,141,21,14,6,36,24,10,20,10,18,0,0,13,0,0,0,0,0,0,0
0,0,11,19,0,0,11,0,0,0,0,19,0,0,33,35,17,141,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,9,48
18,7,33,25,21,6,22,9,5,0,10,7,0,4,0,0,0,6,0,67,57,25
0,54,82,22,98,0,0,15,0,0,0,0,0,0,0,9,17,0,0,0,23,0
0,0,20,0,0,0,0,0,0,53,20,85,12,68,61,0,0,0,0,0,0,0
0,0,0,90,0,0,0,0,0,0,111,118,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,48,0,115,23,106,13,14,0,0,0,0,0,0,0
0,70,70,0,0,81,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,0,0,0,0,0,166,0,0,0,0,83,60,0
30,0,9,35,47,0,41,8,0,83,13,0,0,37,0,4,0,0,0,0,8,0
0,0,87,0,68,64,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,0,17,0,0,14,0,74,41,18,106,24,0,8,0,0,6,3
0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,9,9,20,0
12,0,12,0,0,14,27,23,0,0,0,0,8,30,30,58,0,4,0,68,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,65,0,183,0,0
0,0,0,0,0,0,108,35,0,0,0,56,0,0,111,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0
0,0,0,0,0,59,0,0,0,0,0,0,39,0,209,0,0,0,0,0,0,0
0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,50,0,126,22,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,22,18,0,0,9,0,12,0,196,0,0,0,7,18,0,11,0,0
0,0,0,295,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,36,0,0,16,0,0,0,0,0,0,0,0,0,250,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,95,0,110,0,0,0,52,0,0,45
0,0,0,0,0,0,0,0,0,0,123,82,0,0,0,0,0,96,0,0,0,0
27,45,0,53,38,22,25,62,0,11,0,0,0,5,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,246,0,0,0,54,0,0,0,0,0,0,0,0,0
0,46,51,0,6,44,135,0,0,6,0,4,0,0,0,7,0,0,0,0,0,0
0,0,12,0,6,0,109,22,0,0,0,0,0,0,5,22,0,0,0,54,68,0
0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,0,2,50,37,106,19,0,4,0,4,0,0,38,0,0,0,0,0,0,0
0,0,0,0,0,0,0,15,0,0,0,16,86,0,177,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,209,0,0,85,0,0,0,0,0,0,0
0,0,14,0,29,0,10,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,28,0,18,35,119,0,0,8,3,2,2,0,36,5,0,0,0,0,0,0
0,0,0,25,30,20,48,13,0,36,0,0,24,0,0,11,0,30,0,0,54,0
0,0,0,0,0,0,0,0,0,0,50,136,0,0,0,0,0,0,9,0,48,48
0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,118,0,33,10,118,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,199,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0
0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,0,12,37,0,4,16,0,0,15,0,54,0,0,0,0,0,52,90
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,153,0,64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,263,0,0,7,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,261
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0
0,0,0,5,53,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,27,9,0,31,13,13,46,0,28,0,0,0,0,0,0,17,0,0,0,0,0
8,9,64,5,7,7,0,8,24,37,0,25,12,29,0,10,9,0,0,0,11,9
0,0,0,0,0,0,0,0,12,0,187,29,0,6,8,13,0,3,0,3,5,7
0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0
0,81,0,0,45,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,30,17,0,13,0,0,9,0,49,67,19,0,0,0,0,0,0,0,32,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,135,0,0,59
6,15,28,8,75,47,56,23,0,9,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,21,0,9,16,0,25,2,31,27,90,4,16,22
0,0,0,2,0,0,0,30,0,0,0,0,0,0,0,28,0,105,43,0,48,11
0,0,0,0,0,0,0,0,0,11,0,23,0,0,22,17,188,0,6,0,0,0
0,0,0,0,28,0,0,0,0,0,0,54,0,0,0,0,41,73,0,0,35,34
0,0,0,0,136,58,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,58,0,69,19,58,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4,209,48,0,0,0,0,0,0,0
19,3,0,27,0,0,27,0,0,7,0,45,0,30,73,0,0,0,0,16,11,0
41,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,46,38
33,43,0,9,70,28,27,0,0,0,0,0,0,3,0,0,0,11,7,0,25,0
34,20,0,19,0,153,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,21
0,0,0,0,3,88,0,0,0,10,0,7,119,7,6,0,0,9,0,0,0,6
15,8,0,0,0,0,0,0,0,78,7,0,0,84,61,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,6,0,0,18,112,100,0,0,0,0,12,0,0
36,30,0,0,20,0,14,86,0,21,0,0,0,21,22,0,0,0,0,0,0,0
0,0,11,0,0,0,9,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103,24,5,0,108,7
16,11,86,46,20,20,21,10,0,0,0,0,0,0,0,0,0,9,0,8,0,0
0,0,0,83,46,48,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,20,190,0,17
0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,52,0,0,0,0,9,174
0,0,5,0,0,0,0,0,0,3,10,28,0,0,60,16,0,68,0,0,17,37
0,0,0,0,0,0,0,0,0,0,0,0,23,42,147,0,0,15,0,0,0,17
8,0,0,0,0,2,0,92,0,14,12,9,6,6,66,0,5,0,0,14,0,9
0,31,15,0,2,19,115,2,0,0,7,44,0,0,0,7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0
38,73,12,2,28,69,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,60,64,0,0,0,65,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
0,18,0,82,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,104,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,64,48
0,0,0,0,0,0,0,0,0,0,0,114,0,0,123,0,0,0,0,0,0,0
29,21,21,20,32,0,16,0,9,0,5,12,0,0,9,49,0,8,0,3,2,0
7,31,20,0,34,15,47,2,0,10,0,0,0,69,0,0,0,0,0,0,0,0
4,159,0,0,0,0,0,3,0,0,0,15,2,0,10,0,9,10,4,0,4,15
0,0,0,0,0,0,0,9,0,0,0,0,23,0,0,0,0,0,0,144,43,16
39,0,11,3,0,16,57,51,0,14,0,0,0,43,0,0,0,0,0,0,0,0
5,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,13
0,0,0,0,0,0,0,11,3,0,14,0,8,69,93,0,0,0,0,0,0,35
0,0,0,6,0,0,0,0,0,0,0,27,0,0,0,14,26,73,22,6,29,28
0,23,0,0,0,5,0,15,0,0,0,14,0,0,25,0,0,7,0,32,56,53
0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,5,0,0,0,155
5,28,0,17,0,15,0,15,5,27,15,21,8,13,52,0,0,5,0,0,2,0
0,0,0,0,0,0,0,0,56,0,0,0,135,0,36,0,0,0,0,0,0,0
48,87,0,0,38,0,45,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
9,0,21,5,150,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,12,0,47,30,13,12,17,0,0,3,0,0,13,52,0,0,0,0,0,0,0
0,23,25,0,41,0,86,13,0,0,0,0,0,0,24,12,0,0,0,0,0,0
54,9,0,0,0,0,0,16,0,13,0,22,88,0,0,0,0,14,7,0,0,0
0,28,0,0,125,27,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,87,0,0,0,63,0,0,0,0,0,0,10,59,0,0,0,0,0,0,0
0,25,16,0,0,28,66,0,0,4,0,27,0,2,44,7,0,0,0,0,2,0
0,21,0,34,11,7,0,0,0,14,6,12,3,0,10,0,13,43,0,0,29,16
0,0,0,0,0,0,0,0,214,0,0,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0
0,0,0,0,0,0,0,0,0,0,36,7,0,74,51,0,0,0,0,17,18,15
0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0
22,80,0,43,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,208,0,0,0,0,0,8,0,0,0,0,0,0,0
54,0,18,0,126,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
5,14,40,0,91,12,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,0,0,9,0,0,0,25,47,0,0,0,0,0,9,0,0,0,0,0,0
47,0,23,0,75,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22,65,89,0,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,47,12,17,57,14,11,53,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,42,0,0,6,0,7,143,0,0,8,5
0,0,0,0,0,0,0,0,0,0,0,14,197,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,190,0
0,128,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0
41,37,19,0,54,0,38,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,17,57,0,0,131,0,0,0,0,0,0,0
15,18,29,0,11,37,22,0,9,17,26,0,0,0,0,0,0,5,0,7,0,11
26,0,0,0,10,0,0,0,0,68,41,0,0,13,48,0,0,0,0,0,0,0
0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,78,28
0,0,0,0,0,0,0,0,143,13,0,0,0,8,0,0,0,0,0,29,0,11
0,0,0,0,0,0,0,0,0,0,40,164,0,0,0,0,0,0,0,0,0,0
66,56,0,50,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,21,22,0,30,4,10,0,0,3,4,0,0,23,0,6,0,0,0,0,0,0
0,40,21,0,5,24,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,84,0,5,0,15,17,0,20,10,25,0,14,12,0,0,0,0,0,0,0
0,0,0,0,0,0,11,0,0,5,0,0,0,85,101,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,96,106,0,0,0,0,0,0,0
0,14,30,0,0,25,78,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
41,32,0,5,11,0,4,6,0,18,0,0,0,0,0,12,0,20,0,42,0,9
28,25,0,4,79,12,22,12,0,0,0,0,0,0,8,0,0,0,0,0,7,3
0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,131,0,0,0,41,0,0
0,0,0,0,22,3,24,0,0,0,0,0,0,0,0,47,20,0,0,38,45,0
0,15,12,0,0,26,48,0,0,0,0,43,0,0,50,2,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0
0,13,12,37,6,12,15,21,14,31,0,0,0,13,0,0,5,4,0,3,10,0
0,8,0,0,0,5,0,0,0,0,0,0,0,7,175,0,0,0,0,0,0,0
0,24,17,0,47,0,91,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,13,32,0,84,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0
12,0,6,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,48,14,0,35,0,64
18,16,21,14,26,18,12,10,0,11,15,15,0,14,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,18,0,0,0,29,0,0,35,0,0,0,63,33
0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21,17,12,0,41,23,18,0,0,14,0,0,41,0,0
32,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,0,0,20,0,5,19,0,12,8,15,14,17,44,0,0,3,0,10,0,11
0,0,134,0,0,0,22,0,10,9,0,9,0,0,0,0,0,0,0,0,0,0
0,0,0,60,0,0,0,0,0,81,0,0,0,43,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,28,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0
119,32,0,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,30,15,34,48,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,7,0,18,6,18,0,0,7,41,20,0,0,31,0,0,0,0,10,13,4
6,0,112,12,0,0,17,0,0,0,0,0,10,0,4,3,0,0,0,8,0,8
0,88,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,19,25,21,70,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,0,0,25,0,0,149,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,27,9,7,0,0,0,27,8,75,0,25
0,0,11,33,0,0,0,0,0,0,0,30,0,0,20,0,21,22,0,0,13,27
0,21,12,0,0,50,79,0,0,0,3,0,0,0,2,8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0
6,7,9,0,6,0,10,0,12,0,102,14,0,0,8,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,39,48,6,4,63,12
0,160,0,0,0,2,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,12,72,16,0,25,25,13,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0
57,0,20,0,62,26,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
17,20,36,34,8,0,14,12,0,12,12,0,0,0,0,0,0,0,0,6,0,0
124,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,50,0,5,0,5,6,7,6,18,17,0,4,10,8,0,6,0,5,12,4
0,0,0,0,6,2,0,0,0,0,0,0,5,0,157,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,19,0,5,29,0,0,56,0,0,0,0,33,11,17
0,0,0,0,0,0,0,0,0,5,0,0,0,165,0,0,0,0,0,0,0,0
0,0,0,12,0,0,6,0,20,55,0,29,0,21,0,0,15,11,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,32,0
37,10,0,7,79,21,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0,0,0,0,0,0,6,0,0,0,73,8,66,0,15,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,73,0,0,0,0,0
39,5,18,6,68,8,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
9,11,38,11,23,13,34,10,0,0,0,0,0,0,9,0,0,0,0,0,0,9
